,NID,NUMCTRL,GLLID,FACEID,ix,iy,iz,x,y,z
381,2,100,2,1,4,1,2,1.0964460186254152,0.0,0.023494467607053506
382,2,100,2,1,4,1,3,1.0964460186254152,0.0,0.07147684835193549
383,2,100,2,1,4,1,4,1.0964460186254152,0.0,0.12852315164806452
384,2,100,2,1,4,1,5,1.0964460186254152,0.0,0.1765055323929465
385,2,100,34,1,4,1,1,1.0964460186254152,0.0,0.2
386,2,100,34,1,4,1,2,1.0964460186254152,0.0,0.22349446760705355
387,2,100,34,1,4,1,3,1.0964460186254152,0.0,0.27147684835193553
388,2,100,34,1,4,1,4,1.0964460186254152,0.0,0.32852315164806456
389,2,100,34,1,4,1,5,1.0964460186254152,0.0,0.37650553239294654
390,2,100,2,1,5,1,1,1.2565872143614587,0.0,0.0
391,2,100,2,1,5,1,2,1.2565872143614587,0.0,0.02349446760705351
392,2,100,2,1,5,1,3,1.2565872143614587,0.0,0.0714768483519355
393,2,100,2,1,5,1,4,1.2565872143614587,0.0,0.12852315164806455
394,2,100,2,1,5,1,5,1.2565872143614587,0.0,0.17650553239294653
395,2,100,34,1,5,1,1,1.2565872143614587,0.0,0.20000000000000004
396,2,100,34,1,5,1,2,1.2565872143614587,0.0,0.2234944676070536
397,2,100,34,1,5,1,3,1.2565872143614587,0.0,0.27147684835193553
398,2,100,34,1,5,1,4,1.2565872143614587,0.0,0.3285231516480646
399,2,100,34,1,5,1,5,1.2565872143614587,0.0,0.3765055323929466
